PC1,PC2,PC3
-2.1549370302716517,0.42434013245530866,0.29198049333416676
-0.9393022666222555,-0.2641996703403006,-0.8599730619811766
-0.9393022666222555,-0.2641996703403006,-0.8599730619811766
1.0980351483825521,-0.35440324795030576,0.24166471964354902
0.8546993106741203,0.8056582317054336,-0.46960508780226146
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
-1.4558595320997065,0.5087228607760912,-0.016521680367380207
0.30843604142054754,-1.167996312149862,-0.032798776375411905
-2.6281363237346067,0.4764760009046219,0.673023308669146
0.17980230384611928,0.6638080700046762,-0.2143641214828726
0.9368142967022514,-1.670938786711136,1.4329574835495855
1.6543398187057277,-0.9777321398656876,0.5429933788423684
-0.9294006330230068,-0.30682529143627046,-0.7234180481642378
-0.251486091579539,-0.6459393473868712,0.4680175036431959
2.4527698767717347,0.05991913714085882,0.5264659248345739
3.506887977547299,0.9154050617907823,0.35175823484342533
0.4222849199486631,-0.7829952171479275,-1.0799345744717104
1.4148962374596898,-0.26484695703596395,0.7508926076927753
-2.467662071710469,0.812338286738562,0.7733788795599887
-0.9309686217568858,-0.5245970579470871,-0.8952390989690441
2.3487341160121264,-0.49941752019302815,-0.20793217841970246
-2.6281363237346067,0.4764760009046219,0.673023308669146
-1.0203059489908788,-0.8171162038437371,-0.625797120651262
1.6911034318076132,2.7504571132043605,-0.2577477213923775
-0.7966722316569157,-0.21866786124051082,-0.7877280516940155
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
-1.781235513851517,0.09264074714728987,-0.13495987900725775
2.775849272688123,-1.294598268663175,-0.23039201929484016
0.31997585327444067,1.0186615980712896,0.46146388209554945
2.0332299928888,0.266629581463921,-0.3073731469265792
3.256708878523357,-2.947818600762281,1.149867196846821
-2.654314185658775,0.44654291177725797,0.6801787850533317
0.9190152625671525,-0.3241797919246013,0.493031815879297
0.9795884811657254,-1.7294917894704736,-1.073187212081963
2.444837915211172,2.6982630134041554,-0.038989262251706285
-0.44434281543636317,-0.04756936538885066,-1.0222938820333574
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
2.298673263717533,1.0448255976768372,-0.08831860047368398
-0.5149563740231838,1.4594195422169518,-0.274235792920207
0.3979503536356261,-0.4321989153312984,-0.7057821664427991
-1.879337934872454,1.2376347575062687,0.5903642226591844
0.8843420989611483,-1.524171882918886,-0.2475569547588155
0.603663345994966,0.19872933637504853,0.8532159995949706
-0.6360352607768295,1.133010418790507,0.2987229643397923
0.8357604746373543,-1.456131714122285,0.012538970411801744
-1.781235513851517,0.09264074714728987,-0.13495987900725775
-0.24087370340529748,-0.8698031103006947,-1.464947035976048
-1.0203059489908788,-0.8171162038437371,-0.625797120651262
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
0.30833564153751547,0.5506580332581459,-0.5428215776223995
-2.333365681610499,1.1182674834451383,0.8808899268350174
1.0248022356594018,0.17846031883373736,-0.46642605729508696
-1.4846643690447705,0.010352146333092916,-0.2706149758684533
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
1.611294866340053,5.293343611336601,0.5610989926366808
-1.695750367207212,-0.03066819926961937,-0.25578559155073377
1.6221382141383625,0.5858367152199808,0.00045818335213217555
0.651664800361373,-1.7296274856371094,1.2420756946213298
-2.5757805998862713,0.5363421791593495,0.6587123559007743
2.462739828215935,1.8377254752443237,-0.0529411357354786
-2.6281363237346067,0.4764760009046219,0.673023308669146
0.029643831550710938,-0.285659585832331,-0.21807192841587275
-1.3886772586632632,-0.01490759862240618,-0.4678998337757084
-0.34921251332701414,-0.9743606516410122,-1.679371490518207
0.7070922753731954,0.8533897730115123,0.07543267621544451
2.7074216918673844,0.3149512558794629,-0.5820816065190226
2.55003813531165,-1.026343976746949,0.3625370153484585
1.0288175199553253,1.4698862771134429,-0.4819459766171339
-0.04889101138971562,-0.7475590702692922,-1.4094393989421365
1.2161289210260982,-2.4519785724564658,0.2082458244431583
-1.3886772586632632,-0.01490759862240618,-0.4678998337757084
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
-2.057601377548811,0.18747388984218333,0.11187654992565742
-0.8762826774052562,0.5893816687935036,0.26016361366659707
6.340473269400741,4.252130176638897,-0.20124156691231526
0.230470304854254,0.11456277396070993,0.35573727238202774
2.1284482262518885,-2.7810898518290132,0.1195467433691836
-1.5453025094723856,0.11320167217538855,-0.1892791917057103
0.47200782345322734,0.1800555400513661,0.01828803378601327
-2.6281363237346067,0.4764760009046219,0.673023308669146
-0.23717969494526744,-1.4576625578327107,-2.018900331001252
-2.3629506240137976,0.9320706432480171,0.7447569740232455
0.44189979554828807,-0.008186684054039672,-0.4318788878900608
2.1058135943955927,1.997448673355859,-0.3255721328272102
1.9985771325870636,-0.5469627282399628,0.21259648777570572
-2.2548320958379957,1.2080667508272296,0.85942349768246
-1.37512868108054,-0.051803997617847014,-0.26181859493886284
1.5522420697617576,-0.506490732977202,-0.6189042836361717
-1.878850518753763,0.06489105299324276,0.12943750447472235
-1.781235513851517,0.09264074714728987,-0.13495987900725775
-0.8923531343432966,-0.3605741129606118,0.4175272625306442
-2.6281363237346067,0.4764760009046219,0.673023308669146
-1.561453977107242,0.2752609974369568,-0.14827454427570505
0.6276529362045847,-1.5225567801536455,0.48651552913094537
0.6662937464659976,1.3245369223991952,-0.634505268919437
0.1873112208073771,-0.9610346194306547,-0.27841842569751635
-2.4187134283412646,0.7159407139235324,0.6157794975956594
3.4635158963580923,0.07236397312396281,-0.503846277477275
-1.0673721119255084,-0.5336106738308934,1.209970668374264
-0.40284643751388466,-1.0715130823403474,-1.4896034842980714
0.11239382018772717,-1.3843441396492027,-2.041885341475244
3.6991862674436016,1.973493166460591,0.34677986304759917
-0.21322474546227288,-0.9491253277609287,-1.3680717551422543
-0.23237948624653337,-0.5894969009644943,-0.3918441370571563
-1.561453977107242,0.2752609974369568,-0.14827454427570505
6.9610217757374695,5.399940277903728,-0.41779932225162814
0.24434324173841307,-0.07145734579061325,1.3930201296154427
-0.43773490256904607,-1.1851408120512281,1.5113849259530714
-2.654314185658775,0.44654291177725797,0.6801787850533317
-0.4346580886427615,0.12704752470817823,-0.12975680384802055
-1.5226727864357552,-0.03912867397168325,-0.3842394207255617
-1.3503679789448004,0.3162813430396691,-0.16310392859342468
1.0349033008407444,0.7791997453474498,0.5325387169421244
-1.0886927808659534,0.19450851537539643,-0.4743867054791203
1.8102960576063607,-0.32585757236137475,-0.5407448115380636
0.21808016871158406,-1.8067378611441987,1.805643707147693
-0.28173593706208955,-0.6625313476119659,-0.4768239950502489
-0.503003094692943,-0.5732124218169476,-1.3632724620781058
-1.250745968373175,-0.12325922748543723,0.6807462861463303
-2.1095876216225737,0.2827700790722289,0.19430790579083457
-0.5326632847895915,0.2777409937989426,-0.3767687514148428
0.5921812360660746,0.510168395680191,-1.0107014685974345
1.5653602813562086,-0.1614674996573519,0.7165780142665751
-0.7420766026852788,-0.15243912610657834,0.5030488627711851
-0.7480380416557048,-0.8941959066363088,-1.3634693779941534
5.124477741445235,1.8766413006791,0.7026252428753246
0.14324725205446678,1.8116612877481428,0.37689787773924255
2.5924386034948452,0.8710087432720026,0.12400040732099808
0.47164674696305664,-0.8675462285769168,-0.5449849113125983
0.3390475821189346,-0.1283445935862473,0.3113101192299428
-0.9175368802071492,-0.398647410008331,-0.8721791963870459
-1.1396011686785104,-0.573922729641822,-0.6669177728191582
-0.5315531620441533,0.7830814520440984,0.22709264589623623
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
1.4017093129570535,-1.028882747973122,-0.5867519449528016
-0.40284643751388466,-1.0715130823403474,-1.4896034842980714
-1.322678549210336,0.5652128836166266,-0.24377389276486966
0.022483772466659505,-0.1876059795115294,0.9601587961274056
1.8195898103904011,-0.7976723885956102,1.1243803310138687
-2.5757805998862713,0.5363421791593495,0.6587123559007743
0.2014605057744867,1.6700557705830241,0.7441044907279034
1.358685935587262,-0.3106682638525114,-0.2911938634599411
-0.6139875045752701,0.8505073840429376,0.3737350890909718
-2.0049858721502627,0.27565399114413947,0.2630696096641679
3.8234261952331665,3.2965681118331367,-0.766105967853554
-1.8777638014278115,0.27700806845474474,0.021370753461252633
-0.8959880345334148,0.053706712608995615,-0.6236078101163655
1.7428370192549612,-1.5254887871171678,0.908031933279945
-0.9658395477047154,-0.4140587066176843,-0.7020176866401592
-0.5858989061576805,0.9994742463715021,0.03613435853927544
1.0493904733790616,0.7371895511342013,0.39732624951692125
-2.654314185658775,0.44654291177725797,0.6801787850533317
1.555888173197012,-3.0199988702027767,2.3870057931527504
0.7859611904613429,-1.4236982889305332,1.3495867418963585
4.447604011475593,-5.104952823070936,2.5426694880926903
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
-1.2543808685632931,0.29102159808417,-0.3603887865006798
-2.601958461810439,0.5064090900319858,0.6658678322849602
-0.32436237249992717,-0.5322965553695301,0.7001296727619822
-0.43307650870304004,-0.6524918057744761,0.16200904814211475
-0.8583465029004373,-0.4681692709719527,-1.0226764376167787
4.4079238137211725,-5.186584343567523,2.1088075533785955
-1.6145522979887295,0.20885249566330705,0.11465385242084632
-2.654314185658775,0.44654291177725797,0.6801787850533317
-0.8559919025935235,0.08166593488106196,0.534531640912555
1.4830732306586032,-0.44154141429072485,-0.9268773795736303
-1.5147270623641484,-0.34706756501921326,-0.2014520113251471
-2.654314185658775,0.44654291177725797,0.6801787850533317
-1.5841579598471878,0.4269371112321364,0.07154742913696445
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
3.4765326689233347,1.9642520411869993,-0.012290643346625853
-1.8777638014278115,0.27700806845474474,0.021370753461252633
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
3.16371854794074,-4.313591074951135,1.0881853638323424
1.4817239172481116,1.397355426085585,-0.6436365204388579
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
-2.6281363237346067,0.4764760009046219,0.673023308669146
-0.7185899159031596,-0.36247029144167847,-0.02457116161392816
-1.8388049083537035,0.19260572924181274,-0.04612946369569747
-2.0049858721502627,0.27565399114413947,0.2630696096641679
1.1802451406651266,-0.8835331306584641,0.8385894014259266
3.3548980989946293,-2.931018087329721,0.4573343929738844
-0.5191834977823161,0.2715719185012861,-0.6416673819462341
2.0117667056755417,-0.5080151484510291,-0.005178628138148867
2.59996116802242,-0.4552028462194723,-0.10328666994491685
0.09362733277814014,0.727233264781004,-0.2382027341323434
-0.20001492046148683,0.33416760825819075,-0.9094980820201428
-0.37733504950429586,-0.725998269233581,-0.12431240315503946
0.8381228228016232,-0.29600641185277576,-0.731331204361474
1.6409780781015122,1.4080123460597578,0.19510580854011567
1.0227379531166,-2.4469916399994562,0.9076160485593092
-1.658692425499351,0.15269578055286492,0.03896351532043365
0.6949533782807309,1.6346510973684938,-0.36362593668452287
-2.6281363237346067,0.4764760009046219,0.673023308669146
0.5207516378489249,-1.8029777775314415,0.28772871659889165
0.8448151526951143,-0.6491032090835455,0.38805673980566285
5.753775478101368,-0.1857231645455875,1.0383898914189928
-1.0735986567222255,-0.5701288670468768,-0.9674841092562052
0.3302700168503327,-1.0957029410807964,-0.3161148879059672
-1.3572855610658936,-0.41734987803775614,-0.6894088000291775
2.0957392709513987,-0.5136562956939804,-1.1154593686023098
-0.3539964208946454,0.15848522287394057,-0.9220537505068648
1.6232380387852625,-1.9800342493291938,0.5772011564511568
-1.1476167226918799,-0.03817728090489139,-0.5983680416172731
-0.7042323839037442,-0.8870684328499537,-0.6219357183991195
-1.9295037256518592,0.47574583600797254,0.149215711390967
-1.3572855610658936,-0.41734987803775614,-0.6894088000291775
-0.23717969494526744,-1.4576625578327107,-2.018900331001252
1.184567791428523,2.1880344424422145,-0.257437360274653
-1.7299935508444242,0.39335787787866294,-0.032381470798284934
1.815641509691959,-0.5872199602488516,0.929977736831567
4.705167868682508,2.264849033516181,-0.13970253978284045
-2.654314185658775,0.44654291177725797,0.6801787850533317
-0.385782481679509,-0.9518685440934475,0.3605064563681673
2.6171797845017095,1.7622346099535646,-0.41830108449323034
1.2062484237028437,-1.3150882955241892,-0.12643704272436707
0.9530063627636859,-1.4397512568762845,1.2020410722713348
-1.7952073355518892,0.7816750327145489,0.2567267586659956
0.9462195586790936,0.0211310652704661,-0.21844851475607208
-0.40051479970811443,-0.5744678605880333,-1.4336692056361555
1.9987066126597892,-0.3667043172044408,1.0244698414016915
-2.6281363237346067,0.4764760009046219,0.673023308669146
-2.654314185658775,0.44654291177725797,0.6801787850533317
0.2643692026960808,0.028834884684426517,1.3545676678192409
-2.5757805998862713,0.5363421791593495,0.6587123559007743
-1.3572855610658936,-0.41734987803775614,-0.6894088000291775
-2.654314185658775,0.44654291177725797,0.6801787850533317
1.2677673320205765,-0.37706922662851533,0.011157879726240768
2.989573239630227,1.7617554035468614,-0.07467950276586305
-1.4326580093399373,-0.49059327846404455,-0.6729385111660533
-2.601958461810439,0.5064090900319858,0.6658678322849602
1.6652496794550087,-1.0709517180946755,1.3082237172338091
-0.8461269295957057,0.25479632080026243,-0.66424919706977
0.5583123179214939,-0.06492517268841813,0.5615159635968704
2.1679985174808065,1.0391270936210921,-0.4335379405439967
0.7807601362513318,-2.1388328692483336,0.16326377002311976
0.7614295896146249,0.2143929935366303,0.6726677602606221
-0.8703464673087303,1.1391934398436423,-0.12300396409285981
0.22464775491017058,-1.3365845316608422,-0.6384417219486468
-0.8763729927852488,-0.4583683228131547,0.3955378154961565
4.174232255608677,1.6394261872119205,0.06224398384753173
-2.5757805998862713,0.5363421791593495,0.6587123559007743
0.5153131149772656,-2.1673959420625817,-1.9131434013979791
0.90809713682659,-2.166693962175714,2.01237805384866
-1.7973006774054234,-0.1338446888232716,-0.23215982630342366
-0.7876203861911573,-0.4245663845393117,-0.5369156983341102
2.6907290807947675,2.614360281369186,0.04007669046305037
0.33191086572375833,0.7741293936027654,-0.5926958942274979
-2.0049858721502627,0.27565399114413947,0.2630696096641679
1.2334209087912447,-2.1793910793310345,0.45794330307216685
-0.030051855391391855,0.20297961930750016,0.046975974571616425
-1.705590011998946,1.6660447716462774,0.7212022569063373
1.1518077024980014,-0.4503734737406265,0.28295328817257864
-1.121567247540289,0.3813445401191524,-0.012215018117152445
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
-2.654314185658775,0.44654291177725797,0.6801787850533317
-2.654314185658775,0.44654291177725797,0.6801787850533317
-0.06402871719485466,1.54528045627635,-0.22880403170920346
-1.0774937552735109,0.3441053167532425,0.5404088470544953
-0.10219388269989724,-0.3933740353037185,0.06197081722928983
-1.4846643690447705,0.010352146333092916,-0.2706149758684533
2.7744200911797003,-0.011427722269811348,-0.9109680129738484
-0.7718301906779503,0.37010160664438524,-0.6652312716405935
-0.5894522207437047,-0.33545212531377816,0.4833991964159745
-0.7435088237525689,-0.5409910442281028,-1.1817576875759326
1.1240682573907192,-1.011379928872518,-0.5629581562911296
2.431134736830519,0.3286740582936027,0.8272309345357107
0.682989166931269,2.9171973935131517,0.659191470963282
-1.3572855610658936,-0.41734987803775614,-0.6894088000291775
-1.4326580093399373,-0.49059327846404455,-0.6729385111660533
0.5229770422868893,-1.357500508369288,1.8830509808911537
0.5536362738824521,0.9861997630676606,-0.524806637921802
-2.601958461810439,0.5064090900319858,0.6658678322849602
4.7350133715151275,3.2118179966044313,-0.3407831801362993
-1.3572855610658936,-0.41734987803775614,-0.6894088000291775
-0.6014314934342042,-0.18275418705183033,0.24641766773567483
-2.654314185658775,0.44654291177725797,0.6801787850533317
1.4082072040793232,2.6232979118066795,-0.35277697906357003
3.501103091414317,3.8430619386962612,0.010096554363039467
-1.0399738387951223,0.18507533185428995,-0.552444309330907
1.3171004534845983,4.313778897942084,0.38340118742961915
1.6341763151334918,-0.11136306589162015,-0.08974033765017497
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
1.31610854889849,2.3329939684070777,0.656067314118654
-2.057601377548811,0.18747388984218333,0.11187654992565742
3.393469878143949,-1.6206373583113511,0.7126809335940847
0.8167403215762531,0.43355467951102966,-0.8728699809736735
-1.7973006774054234,-0.1338446888232716,-0.23215982630342366
-0.7558741609403117,1.586119938335999,0.20174812105107037
3.1503880618562503,1.8742129189285757,-0.27570622441838055
-1.0922984988450488,0.04037374609211098,-0.5727455000090859
-1.8322366903761127,0.3654253472673729,0.09216282521082698
-1.4748746311279013,1.1947956585744737,0.34390389528633847
-0.4274956629178577,-1.2005442200704117,-1.068771854935254
-0.9195301743550776,-0.481244733523111,0.7241639517284434
-1.4326580093399373,-0.49059327846404455,-0.6729385111660533
-2.5757805998862713,0.5363421791593495,0.6587123559007743
0.42022518220596705,-1.8402128486582363,-0.9766484100004242
0.6040466888891766,-0.18719849544951245,0.6155644272975276
-1.172516076349162,0.2113574092895639,-0.4439579853518657
-2.4972470141137677,0.6261414465414409,0.6372459267482168
1.7314869505142365,-1.7702513860514355,1.609584234676295
-0.5234779776661794,-0.15703397029446794,-0.05512344036641956
0.1932723617302638,0.7911570463777655,-0.9027152493830738
1.8374796186306332,0.6935463887696363,0.15051999205772773
-1.28191311279185,-0.34410647761146773,-0.7058790888923017
1.399580523651034,-1.7619021717668084,0.33046414922478123
0.17797440169595233,-0.6273413458310516,-0.022571207431351867
1.1792856391170499,-1.1910224057646726,0.2175783097272249
-0.14704228117965062,0.997672126979416,0.08014689593696085
-0.820752800567757,-0.8002093469445001,1.3319674666826242
-0.3287514401544641,-1.1790107253890303,0.792287137091693
-0.5339603003134181,-0.5978889984357862,0.15430823891495857
0.7284868490181678,1.443094782218077,0.8084585889053864
-0.026061241371408365,0.9356746318240349,-0.4306892224049216
0.22969559103802115,-0.4075072384515196,-1.0643944892671102
-0.9309686217568858,-0.5245970579470871,-0.8952390989690441
2.4523260084547864,0.7534010980386625,0.6130756702582355
-2.5757805998862713,0.5363421791593495,0.6587123559007743
2.3521985845506346,-2.964103095825863,-0.2784827453022422
-0.4632510829776607,-1.0453750206423813,1.3670893757807543
0.7813385589319053,-0.7027294190817981,-0.30781796049983523
-2.057601377548811,0.18747388984218333,0.11187654992565742
3.087677557270874,0.047349145328570916,0.32148015722181755
0.9758902085422707,-1.0535617046223522,0.4264764894743538
-1.0300777510208632,0.3117413255207911,-0.44784496555310627
-1.38684915834047,-0.31391032545128744,-0.4102428251162092
1.0227379531166,-2.4469916399994562,0.9076160485593092
2.5389925590312696,-0.8758897884169273,-0.460225269539846
1.8056018853361413,-1.6039890119317293,-0.25346954995082166
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
0.5549731667323597,2.2599461548302493,-0.14335441002991514
-1.7973006774054234,-0.1338446888232716,-0.23215982630342366
1.569744502558453,0.6676780953012251,-0.7191060921720444
-1.5656000171355182,-0.19132748860234688,-0.4278037796652741
-0.1879851085953915,-1.414352246533786,-2.0282151434801907
0.623515739899159,-0.776210163232235,-0.027951998951504985
0.22245951745453457,-0.5098707650127846,-0.9149218423448923
0.07717773099517912,1.4922281983385906,-0.4265940566162216
-0.1551876193712583,0.5527355124268425,0.5433959336754586
0.13117375562621938,3.097468087112428,1.5080082725297528
-0.5303536492683216,-1.0507687582403749,-1.340978350784134
0.2940251170346321,-0.11266906958818525,-1.2579450701743449
1.6670403564036114,-0.39155053963905645,-1.1274959795911423
-2.441484209786301,0.8422713758659257,0.766223403175803
2.2418387937779007,-1.8124025589263064,-0.399160298342499
-0.7100692779591324,-0.9873213438744703,-1.0994796699135305
1.9134732189154136,1.6009039508859269,0.056775112812204674
-2.057601377548811,0.18747388984218333,0.11187654992565742
0.31742889975706867,-0.387534380121751,0.09488661423782671
-2.467662071710469,0.812338286738562,0.7733788795599887
2.0866355457205383,-2.6047765838120287,0.25032198971766634
-2.601958461810439,0.5064090900319858,0.6658678322849602
-1.2229891709659235,-0.1114206813311798,-0.5818977527541489
0.6116782989455193,-1.0030504723403848,0.6054067168106562
-1.2011006246259597,-0.19414763183761888,-0.5713970861277494
1.518885355231289,0.22128371393265378,0.19716444584548273
-2.654314185658775,0.44654291177725797,0.6801787850533317
2.887085546810301,1.6987470656311185,1.054174542182681
-2.5496027379621036,0.5662752682867133,0.6515568795165885
0.6204263381634694,-0.582981693654961,1.4908578379565467
-2.654314185658775,0.44654291177725797,0.6801787850533317
-0.6325409147210485,-0.21459527005751827,0.5118452437007757
-0.5452720627257899,0.18236386080339678,-0.3143847986510281
0.44187007975039216,-0.6128996040842652,-0.2711077691510343
-1.5226727864357552,-0.03912867397168325,-0.3842394207255617
0.8833485875970276,0.11293739373266563,-0.35593119343743385
-1.7973006774054234,-0.1338446888232716,-0.23215982630342366
0.8802441513887577,0.19126657557938603,-0.3340887708555387
2.664552071980648,2.5069203579842467,-0.18595734877311182
-1.4313036270355481,0.11460170810422934,-0.32029273239024547
2.3645970376063135,-0.3179468068659577,-0.1917690477921843
-2.5757805998862713,0.5363421791593495,0.6587123559007743
-2.6281363237346067,0.4764760009046219,0.673023308669146
0.4172885475187875,0.22067683793209128,-0.7141348630293837
2.390645310387169,1.7371516206165236,0.21894785504589945
-1.24083229098057,0.25412519908872916,-0.15430754766383423
0.8783239527079493,0.7312553515993263,-0.24478450162739307
1.903924374044208,0.11747279882452762,-0.10741677433547615
2.2912729182603893,1.1533408150710922,-0.34551604397463354
1.756418122403624,-1.3280431049543902,-0.17579656197796362
-2.520017795558805,0.7524721084838343,0.7876898323283604
0.5670213954019703,0.5042106923368586,-0.13122993629815424
3.16371854794074,-4.313591074951135,1.0881853638323424
1.355050555396995,-1.1318731314762907,0.7058650000574905
-0.4241002074415924,-0.6024576226984152,-0.05914909480515861
0.6320088034794451,-1.6185640027150263,0.818237453092856
0.09344754456955394,-0.28679688997651054,0.22735285304089467
-2.057601377548811,0.18747388984218333,0.11187654992565742
-2.6281363237346067,0.4764760009046219,0.673023308669146
1.7834379838223007,-1.9275334376396482,-0.2860275327382759
0.7852982839431805,0.08471859515619576,1.0152095751912784
1.2061910884185816,-0.7086628057761388,0.35463020234506104
1.882416773367294,0.8586554802855679,-0.86427910852934
1.0965329526455183,-0.7835058024031617,-0.41553160104625225
-2.654314185658775,0.44654291177725797,0.6801787850533317
-1.8322366903761127,0.3654253472673729,0.09216282521082698
1.2646825004505042,0.9103523752933198,-0.4427628310148078
-0.2943927187791111,0.9812844931043971,0.31643563854233997
-0.6608078528230668,0.3050331019768821,-0.5083959536141807
0.5227821974339578,-0.2370964924894418,1.1360383051395089
-1.8322366903761127,0.3654253472673729,0.09216282521082698
3.2773318052031515,2.1589653049473934,-0.3237650763508845
0.3029253043638738,-1.25833608917811,-0.4804193724929608
-1.9567924518890825,0.18284725206003863,0.20858214523259655
0.986809551259731,0.7484138458935702,-1.1209823839724518
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
3.8346449770368993,2.9894565201864096,0.11464253254462917
0.9741779830214199,-0.6862432648143575,0.8155639730036258
1.3580650195918045,-1.3694273702196027,0.42586029315280044
-0.48087005126964466,0.29417878657509183,-0.7603368259762728
-1.6979403002761426,0.6713545439739492,0.19967387248585564
-0.7111941863025747,0.6804441987290355,0.31402028182018443
4.0852619033507995,1.7591072592827437,-0.16638760814837988
-2.654314185658775,0.44654291177725797,0.6801787850533317
1.4338133134134812,-2.6085514240605314,0.2307368516531777
-0.5415788371797794,1.2239646485249713,-0.004659276078697328
3.3931477923199815,1.342470695740971,-0.6046268013256307
-1.9567924518890825,0.18284725206003863,0.20858214523259655
-1.3886772586632632,-0.01490759862240618,-0.4678998337757084
1.8724347167920634,-1.969505698732801,1.5249973647590551
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
-2.1549370302716517,0.42434013245530866,0.29198049333416676
-0.9330757218255383,-0.22768147712431708,1.3174817156492924
0.051517881694884846,-0.6565299721878308,0.8532241219720295
-1.070630701654558,2.6815119294717045,0.9162118484663784
-0.4466879084430565,-0.1456091895523537,-0.9266762522420506
-1.8777638014278115,0.27700806845474474,0.021370753461252633
-1.695750367207212,-0.03066819926961937,-0.25578559155073377
1.8199581456344982,1.0587202253865011,-0.9899208208870302
-0.016115225194615154,0.09543982369930906,-0.45183710378437053
-0.11723069974715952,-0.729676453087097,0.4799440894368844
-2.0158242580413543,1.6337283040432613,0.9383126394207452
1.3641122550829297,-0.3397435497952525,-0.08500430171660028
0.26455744080246424,0.19532288093823771,-0.923654299824967
0.34499831331671615,-1.4081823463770948,-0.6282758763910135
3.073855412529965,0.4345533089828082,-0.41625706944072716
-0.2868487595855956,3.117630220282387,0.8266836328959257
0.22464775491017058,-1.3365845316608422,-0.6384417219486468
-0.034845732269135954,-0.2673532219314995,1.833918067778157
1.435586999195617,-0.6912652416532229,1.485053366591508
-1.9752912315226039,0.5886992757788052,0.30181895306586315
-2.654314185658775,0.44654291177725797,0.6801787850533317
